deployment_code,deployment_code,,deployment_code_yyyymmdd,,,,,,deployment_code
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_HUM_20160901_PASCAL_016,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
SWFSC_PTA_20160902_PASCAL_017,,,,,,,,,
