deployment_organization_code,deployment_code,analysis_organization_code,analysis_code,detection_start_datetime,detection_end_datetime,detection_effort_secs,detection_sound_source_code,detection_call_type_code,detection_behavior_code,detection_demographic_code,detection_n_validated,detection_n_total,detection_result_code,detection_event_type,detection_event_id,detection_latitude,detection_longitude,detection_received_level_db,detection_quality_code,detection_n_animals,detection_n_animals_min,detection_n_animals_max,detection_json,detection_comments,localization_method_code,localization_latitude,localization_latitude_min,localization_latitude_max,localization_longitude,localization_longitude_min,localization_longitude_max,localization_distance_m,localization_distance_m_min,localization_distance_m_max,localization_bearing,localization_bearing_min,localization_bearing_max,localization_depth_method_code,localization_depth_n_signals,localization_depth_m,localization_depth_m_min,localization_depth_m_max,localization_json,localization_comments
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T02:00:00+0000,2021-08-25T02:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T02:00:00+0000,2021-08-25T02:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T03:00:00+0000,2021-08-25T03:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T03:00:00+0000,2021-08-25T03:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T04:00:00+0000,2021-08-25T04:59:59+0000,1800,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T04:00:00+0000,2021-08-25T04:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T04:00:00+0000,2021-08-25T04:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T05:00:00+0000,2021-08-25T05:59:59+0000,1800,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T05:00:00+0000,2021-08-25T05:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T05:00:00+0000,2021-08-25T05:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T06:00:00+0000,2021-08-25T06:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T06:00:00+0000,2021-08-25T06:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T07:00:00+0000,2021-08-25T07:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T07:00:00+0000,2021-08-25T07:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T08:00:00+0000,2021-08-25T08:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T08:00:00+0000,2021-08-25T08:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T09:00:00+0000,2021-08-25T09:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T10:00:00+0000,2021-08-25T10:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T10:00:00+0000,2021-08-25T10:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T11:00:00+0000,2021-08-25T11:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T11:00:00+0000,2021-08-25T11:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T12:00:00+0000,2021-08-25T12:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T12:00:00+0000,2021-08-25T12:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T13:00:00+0000,2021-08-25T13:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T14:00:00+0000,2021-08-25T14:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T14:00:00+0000,2021-08-25T14:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T15:00:00+0000,2021-08-25T15:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T16:00:00+0000,2021-08-25T16:59:59+0000,1800,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T16:00:00+0000,2021-08-25T16:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T16:00:00+0000,2021-08-25T16:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T17:00:00+0000,2021-08-25T17:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T17:00:00+0000,2021-08-25T17:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T18:00:00+0000,2021-08-25T18:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T18:00:00+0000,2021-08-25T18:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T19:00:00+0000,2021-08-25T19:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T19:00:00+0000,2021-08-25T19:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T20:00:00+0000,2021-08-25T20:59:59+0000,1800,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T21:00:00+0000,2021-08-25T21:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T21:00:00+0000,2021-08-25T21:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T22:00:00+0000,2021-08-25T22:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T22:00:00+0000,2021-08-25T22:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T23:00:00+0000,2021-08-25T23:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T23:00:00+0000,2021-08-25T23:59:59+0000,1800,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-25T23:00:00+0000,2021-08-25T23:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T00:00:00+0000,2021-08-26T00:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T00:00:00+0000,2021-08-26T00:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T01:00:00+0000,2021-08-26T01:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T01:00:00+0000,2021-08-26T01:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T02:00:00+0000,2021-08-26T02:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T02:00:00+0000,2021-08-26T02:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T03:00:00+0000,2021-08-26T03:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T03:00:00+0000,2021-08-26T03:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T04:00:00+0000,2021-08-26T04:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T04:00:00+0000,2021-08-26T04:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T05:00:00+0000,2021-08-26T05:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T05:00:00+0000,2021-08-26T05:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T06:00:00+0000,2021-08-26T06:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T06:00:00+0000,2021-08-26T06:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T07:00:00+0000,2021-08-26T07:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T07:00:00+0000,2021-08-26T07:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T08:00:00+0000,2021-08-26T08:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T08:00:00+0000,2021-08-26T08:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T09:00:00+0000,2021-08-26T09:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T09:00:00+0000,2021-08-26T09:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T10:00:00+0000,2021-08-26T10:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T10:00:00+0000,2021-08-26T10:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T11:00:00+0000,2021-08-26T11:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T11:00:00+0000,2021-08-26T11:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T12:00:00+0000,2021-08-26T12:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T12:00:00+0000,2021-08-26T12:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T13:00:00+0000,2021-08-26T13:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T13:00:00+0000,2021-08-26T13:59:59+0000,1800,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T13:00:00+0000,2021-08-26T13:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T14:00:00+0000,2021-08-26T14:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T14:00:00+0000,2021-08-26T14:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T15:00:00+0000,2021-08-26T15:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T15:00:00+0000,2021-08-26T15:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T16:00:00+0000,2021-08-26T16:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T16:00:00+0000,2021-08-26T16:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T17:00:00+0000,2021-08-26T17:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T18:00:00+0000,2021-08-26T18:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T18:00:00+0000,2021-08-26T18:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T19:00:00+0000,2021-08-26T19:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T19:00:00+0000,2021-08-26T19:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T20:00:00+0000,2021-08-26T20:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T20:00:00+0000,2021-08-26T20:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T21:00:00+0000,2021-08-26T21:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T22:00:00+0000,2021-08-26T22:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T22:00:00+0000,2021-08-26T22:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-26T23:00:00+0000,2021-08-26T23:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T00:00:00+0000,2021-08-27T00:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T00:00:00+0000,2021-08-27T00:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T01:00:00+0000,2021-08-27T01:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T01:00:00+0000,2021-08-27T01:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T02:00:00+0000,2021-08-27T02:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T02:00:00+0000,2021-08-27T02:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T03:00:00+0000,2021-08-27T03:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T03:00:00+0000,2021-08-27T03:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T04:00:00+0000,2021-08-27T04:59:59+0000,1800,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,SWFSC,BLWH_ANALYSIS,2021-08-27T04:00:00+0000,2021-08-27T04:59:59+0000,1800,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
