organization_code,deployment_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,analysis_citation_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_MBY_20220621_ADRIFT_025,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-06-21T19:44:59+0000,2022-06-25T17:29:42+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_026,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-06-21T20:22:29+0000,2022-06-25T20:44:44+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_046,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T19:00:00+0000,2023-03-16T21:30:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_047,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T19:30:00+0000,2023-03-16T21:12:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_048,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T19:54:00+0000,2023-03-18T18:12:02+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_049,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T20:35:59+0000,2023-03-16T17:42:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_051,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T21:30:00+0000,2023-03-16T19:24:00+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_052,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T21:54:00+0000,2023-03-16T22:54:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230311_ADRIFT_053,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-11T22:18:00+0000,2023-03-16T23:30:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_079,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-07-11T19:54:00+0000,2023-07-16T16:24:02+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-07-11T20:42:00+0000,2023-07-16T20:12:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T17:06:00+0000,2023-11-10T18:18:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T17:42:00+0000,2023-11-10T19:48:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T18:54:00+0000,2023-11-10T20:54:00+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T19:24:00+0000,2023-11-10T22:48:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T20:00:00+0000,2023-11-10T22:00:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_106,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T20:35:59+0000,2023-11-10T22:18:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_107,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T21:00:00+0000,2023-11-10T20:24:01+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_108,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T21:41:59+0000,2023-11-10T21:24:00+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MND_20160821_PASCAL_003,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-08-21T10:37:16+0000,2016-09-02T16:39:16+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MND_20160827_PASCAL_010,BEAKED_ANALYSIS,SM3M_RECORDINGS,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-08-27T17:44:06+0000,2016-09-17T04:24:05+0000,256.0,0.0,256.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MOB_20160904_PASCAL_021,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-09-03T23:54:34+0000,2016-09-25T10:02:46+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MOB_20180830_CCES_012,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2018-08-30T02:58:44+0000,2018-10-06T17:00:44+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MOB_20220423_ADRIFT_013,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-04-23T20:44:52+0000,2022-05-04T20:36:02+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20160819_PASCAL_001,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-08-20T02:20:07+0000,2016-08-31T14:42:00+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20160828_PASCAL_011,BEAKED_ANALYSIS,SM2BAT_RECORDINGS,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-08-28T12:44:00+0000,2016-09-17T04:18:00+0000,192.0,0.0,192.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20160831_PASCAL_015,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-08-31T07:11:38+0000,2016-09-05T04:48:42+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230316_ADRIFT_043,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-03-16T18:52:27+0000,2023-03-20T08:53:16+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_PTA_20160902_PASCAL_017,BEAKED_ANALYSIS,SM3M_RECORDINGS,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-09-02T03:54:06+0000,2016-09-21T23:14:00+0000,256.0,0.0,256.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2018-08-22T02:24:55+0000,2018-10-21T23:48:58+0000,576.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-06-18T08:07:12+0000,2022-06-21T06:14:36+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-07-26T18:37:12+0000,2022-07-30T18:14:25+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-07-26T17:29:47+0000,2022-07-30T20:20:32+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20230917_ADRIFT_092,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-09-17T17:42:00+0000,2023-09-22T01:42:02+0000,384.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160905_PASCAL_022,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-09-05T06:46:24+0000,2016-09-28T17:06:40+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160924_PASCAL_023,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-09-24T00:37:42+0000,2016-09-28T00:57:46+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160924_PASCAL_024,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING_9174,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-09-24T01:46:49+0000,2016-09-28T02:11:14+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160924_PASCAL_025,BEAKED_ANALYSIS,SOUNDTRAP_RECORDING,"BBWH,BWC,BW43,GOBW,HUBW,STBWH,UNME",INTERVAL,2016-09-24T04:09:39+0000,2016-09-28T02:25:43+0000,288.0,0.0,288.0,POST_PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_BCN_20160824_PASCAL_006,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-08-24T13:00:23+0000,2016-08-30T03:29:26+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20160825_PASCAL_007,BLWH_ANALYSIS,SM3M_RECORDINGS,BLWH,INTERVAL,2016-08-25T09:30:05+0000,2016-09-13T09:30:03+0000,256.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181005_CCES_014,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-10-05T06:01:04+0000,2018-11-01T16:43:03+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181030_CCES_016,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-10-30T14:49:37+0000,2018-11-15T23:01:37+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181031_CCES_017,BLWH_ANALYSIS,SM3M_RECORDINGS,BLWH,INTERVAL,2018-10-31T00:00:00+0000,2018-11-24T04:30:00+0000,256.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181031_CCES_018,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-10-31T10:05:29+0000,2018-11-16T04:12:29+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181101_CCES_019,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-11-01T02:23:12+0000,2018-11-18T12:54:48+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181105_CCES_020,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-11-05T14:22:39+0000,2018-11-22T09:16:43+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181106_CCES_021,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-11-06T03:58:51+0000,2018-11-11T09:12:51+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181107_CCES_022,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-11-07T14:23:49+0000,2018-11-23T18:55:49+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181122_CCES_023,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-11-22T08:28:24+0000,2018-12-03T00:49:11+0000,576.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160822_PASCAL_005,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-08-22T15:03:57+0000,2016-09-04T22:55:57+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160904_PASCAL_019,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-09-04T01:47:23+0000,2016-09-23T06:59:21+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160906_PASCAL_020,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-09-06T02:37:11+0000,2016-09-29T05:18:16+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160924_PASCAL_027,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-09-24T15:49:50+0000,2016-09-26T03:53:51+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160924_PASCAL_028,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-09-24T16:40:33+0000,2016-09-29T03:38:00+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160926_PASCAL_029,BLWH_ANALYSIS,SOUNDTRAP_RECORDING_0774,BLWH,INTERVAL,2016-09-26T05:39:29+0000,2016-09-28T14:17:31+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160926_PASCAL_030,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-09-26T06:07:51+0000,2016-09-28T15:13:54+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2018-09-11T20:56:28+0000,2018-10-23T13:58:28+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_COL_20160829_PASCAL_012,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-08-29T09:01:46+0000,2016-09-17T19:53:46+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_COL_20160829_PASCAL_013,BLWH_ANALYSIS,SM3M_RECORDINGS,BLWH,INTERVAL,2016-08-29T20:50:05+0000,2016-09-15T17:26:06+0000,256.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2021-06-09T18:12:23+0000,2021-06-16T22:48:53+0000,384.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20160821_PASCAL_002,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-08-20T18:44:06+0000,2016-09-01T02:06:05+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20160901_PASCAL_016,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2016-09-01T13:22:02+0000,2016-09-21T00:04:02+0000,288.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180725_CCES_004,BLWH_ANALYSIS,SM3M_RECORDINGS,BLWH,INTERVAL,2018-07-30T00:00:00+0000,2018-10-12T23:59:59+0000,256.0,0.0,0.25,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
